index,bart_scores,t5_movie_scores,t5_synthetic_scores
321,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2333333333333333, 'ROUGE-2': 0.06741573033707865, 'ROUGE-L': 0.14444444444444443, 'BLEU': 0.011645899287323232}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.2784810126582279, 'ROUGE-2': 0.07692307692307693, 'ROUGE-L': 0.18987341772151897, 'BLEU': 0.021064087507697848}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.25000000000000006, 'ROUGE-2': 0.031746031746031744, 'ROUGE-L': 0.15625, 'BLEU': 0.014964495035853386}"
322,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.1744186046511628, 'ROUGE-2': 0.023529411764705882, 'ROUGE-L': 0.13953488372093023, 'BLEU': 0.008380651737330758}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.16666666666666666, 'ROUGE-2': 0.024096385542168676, 'ROUGE-L': 0.13095238095238096, 'BLEU': 0.008557641298909667}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.21176470588235294, 'ROUGE-2': 0.024096385542168672, 'ROUGE-L': 0.16470588235294117, 'BLEU': 0.017289540502252974}"
323,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.19480519480519481, 'ROUGE-2': 0.06578947368421054, 'ROUGE-L': 0.14285714285714285, 'BLEU': 0.015101663234132664}","{'Descriptiveness': 2.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.10169491525423728, 'ROUGE-2': 0.0, 'ROUGE-L': 0.0847457627118644, 'BLEU': 0.005272000102247913}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.24000000000000002, 'ROUGE-2': 0.1020408163265306, 'ROUGE-L': 0.19999999999999998, 'BLEU': 0.032161830765915105}"
324,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.42342342342342343, 'ROUGE-2': 0.13636363636363638, 'ROUGE-L': 0.2342342342342342, 'BLEU': 0.026716432520244658}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.44999999999999996, 'ROUGE-2': 0.09090909090909091, 'ROUGE-L': 0.23, 'BLEU': 0.026526662375998006}","{'Descriptiveness': 2.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.2, 'ROUGE-1': 0.2709677419354839, 'ROUGE-2': 0.039215686274509796, 'ROUGE-L': 0.1806451612903226, 'BLEU': 0.0181513350863907}"
325,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.21348314606741572, 'ROUGE-2': 0.03409090909090909, 'ROUGE-L': 0.14606741573033707, 'BLEU': 0.010935691793102895}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.26347305389221554, 'ROUGE-2': 0.048484848484848485, 'ROUGE-L': 0.13173652694610777, 'BLEU': 0.019537356579496165}","{'Descriptiveness': 2.0, 'Coherence': 1.0, 'Completeness': 3.0, 'Fluency': 3.0, 'Conciseness': 2.0, 'Overall_Average': 2.2, 'ROUGE-1': 0.183206106870229, 'ROUGE-2': 0.031007751937984503, 'ROUGE-L': 0.12213740458015264, 'BLEU': 0.015018381974571423}"
326,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.23030303030303031, 'ROUGE-2': 0.08588957055214723, 'ROUGE-L': 0.14545454545454545, 'BLEU': 0.012938308333888742}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.22222222222222224, 'ROUGE-2': 0.056338028169014086, 'ROUGE-L': 0.16666666666666666, 'BLEU': 0.0132011694915743}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.23157894736842105, 'ROUGE-2': 0.06451612903225808, 'ROUGE-L': 0.18947368421052632, 'BLEU': 0.02050977813160437}"
327,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.10062893081761005, 'ROUGE-2': 0.025477707006369425, 'ROUGE-L': 0.0880503144654088, 'BLEU': 0.008944012020989052}","{'Descriptiveness': 2.0, 'Coherence': 3.0, 'Completeness': 2.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 2.8, 'ROUGE-1': 0.11267605633802817, 'ROUGE-2': 0.028571428571428574, 'ROUGE-L': 0.11267605633802817, 'BLEU': 0.009872217679637278}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.16494845360824745, 'ROUGE-2': 0.04210526315789474, 'ROUGE-L': 0.14432989690721648, 'BLEU': 0.01301672913330308}"
328,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.2247191011235955, 'ROUGE-2': 0.056818181818181816, 'ROUGE-L': 0.12359550561797751, 'BLEU': 0.011405229325801307}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.25157232704402516, 'ROUGE-2': 0.0, 'ROUGE-L': 0.1509433962264151, 'BLEU': 0.006683316278612698}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.1726618705035971, 'ROUGE-2': 0.0, 'ROUGE-L': 0.12949640287769787, 'BLEU': 0.007003381972099476}"
329,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.14689265536723162, 'ROUGE-2': 0.011428571428571427, 'ROUGE-L': 0.11299435028248588, 'BLEU': 0.007528772195726866}","{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.1935483870967742, 'ROUGE-2': 0.013071895424836602, 'ROUGE-L': 0.1548387096774194, 'BLEU': 0.008936162372067112}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.19753086419753088, 'ROUGE-2': 0.02531645569620253, 'ROUGE-L': 0.19753086419753088, 'BLEU': 0.01796884443278609}"
330,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.22093023255813954, 'ROUGE-2': 0.03529411764705882, 'ROUGE-L': 0.1511627906976744, 'BLEU': 0.013095721158177016}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.23899371069182387, 'ROUGE-2': 0.025477707006369428, 'ROUGE-L': 0.13836477987421383, 'BLEU': 0.010614917253023212}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.19047619047619047, 'ROUGE-2': 0.0, 'ROUGE-L': 0.14285714285714285, 'BLEU': 0.007430299723937585}"
331,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.38009049773755654, 'ROUGE-2': 0.09132420091324202, 'ROUGE-L': 0.19909502262443438, 'BLEU': 0.027875606856623027}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.38000000000000006, 'ROUGE-2': 0.07070707070707072, 'ROUGE-L': 0.22999999999999998, 'BLEU': 0.02416618835333079}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 3.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.31446540880503143, 'ROUGE-2': 0.03821656050955414, 'ROUGE-L': 0.2012578616352201, 'BLEU': 0.01737120842885971}"
332,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2, 'ROUGE-2': 0.033707865168539325, 'ROUGE-L': 0.12222222222222222, 'BLEU': 0.01015149562085741}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.18750000000000003, 'ROUGE-2': 0.02531645569620253, 'ROUGE-L': 0.13749999999999998, 'BLEU': 0.01601974738291818}","{'Descriptiveness': 2.0, 'Coherence': 2.0, 'Completeness': 3.0, 'Fluency': 2.0, 'Conciseness': 3.0, 'Overall_Average': 2.4, 'ROUGE-1': 0.1754385964912281, 'ROUGE-2': 0.01785714285714286, 'ROUGE-L': 0.14035087719298245, 'BLEU': 0.013533046069282269}"
333,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.2637362637362637, 'ROUGE-2': 0.022222222222222223, 'ROUGE-L': 0.1868131868131868, 'BLEU': 0.011662519033558071}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.32727272727272727, 'ROUGE-2': 0.061349693251533735, 'ROUGE-L': 0.19393939393939394, 'BLEU': 0.015400137604376538}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2956521739130435, 'ROUGE-2': 0.07079646017699115, 'ROUGE-L': 0.20869565217391306, 'BLEU': 0.05471597152656129}"
334,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.19161676646706585, 'ROUGE-2': 0.048484848484848485, 'ROUGE-L': 0.16766467065868262, 'BLEU': 0.011004417158994079}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.1935483870967742, 'ROUGE-2': 0.0261437908496732, 'ROUGE-L': 0.15483870967741936, 'BLEU': 0.005537179034657384}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.26804123711340205, 'ROUGE-2': 0.0631578947368421, 'ROUGE-L': 0.18556701030927836, 'BLEU': 0.023852823622921425}"
335,"{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.28431372549019607, 'ROUGE-2': 0.05940594059405941, 'ROUGE-L': 0.13725490196078433, 'BLEU': 0.012273576198383722}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.3274853801169591, 'ROUGE-2': 0.0591715976331361, 'ROUGE-L': 0.17543859649122806, 'BLEU': 0.01663315948615764}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.3221476510067114, 'ROUGE-2': 0.06802721088435373, 'ROUGE-L': 0.2013422818791946, 'BLEU': 0.01787480335034149}"
336,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.16091954022988503, 'ROUGE-2': 0.046511627906976744, 'ROUGE-L': 0.12643678160919541, 'BLEU': 0.00920796907057639}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.16666666666666666, 'ROUGE-2': 0.014084507042253521, 'ROUGE-L': 0.12500000000000003, 'BLEU': 0.005537179034657384}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.11382113821138212, 'ROUGE-2': 0.0, 'ROUGE-L': 0.08130081300813008, 'BLEU': 0.005893445457883781}"
337,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.21686746987951805, 'ROUGE-2': 0.036585365853658534, 'ROUGE-L': 0.14457831325301204, 'BLEU': 0.012403498953091473}","{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.2040816326530612, 'ROUGE-2': 0.041379310344827586, 'ROUGE-L': 0.17687074829931973, 'BLEU': 0.012965274029027694}","{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.26446280991735543, 'ROUGE-2': 0.03361344537815126, 'ROUGE-L': 0.21487603305785125, 'BLEU': 0.01479598240604205}"
338,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.35406698564593303, 'ROUGE-2': 0.07729468599033816, 'ROUGE-L': 0.20095693779904306, 'BLEU': 0.015487256800398348}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.24742268041237114, 'ROUGE-2': 0.020833333333333336, 'ROUGE-L': 0.17525773195876285, 'BLEU': 0.011767750114502297}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.24615384615384617, 'ROUGE-2': 0.015625, 'ROUGE-L': 0.18461538461538463, 'BLEU': 0.013989064358365937}"
339,"{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.17751479289940825, 'ROUGE-2': 0.02395209580838323, 'ROUGE-L': 0.14201183431952663, 'BLEU': 0.01028707453241491}","{'Descriptiveness': 4.0, 'Coherence': 3.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.1842105263157895, 'ROUGE-2': 0.04, 'ROUGE-L': 0.15789473684210525, 'BLEU': 0.01105320905547056}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.20967741935483872, 'ROUGE-2': 0.016393442622950817, 'ROUGE-L': 0.16129032258064516, 'BLEU': 0.011450570300966084}"
340,"{'Descriptiveness': 5.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.15469613259668508, 'ROUGE-2': 0.0335195530726257, 'ROUGE-L': 0.11049723756906078, 'BLEU': 0.011252489955139187}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.1696969696969697, 'ROUGE-2': 0.03680981595092025, 'ROUGE-L': 0.12121212121212122, 'BLEU': 0.009079775310186887}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.16541353383458646, 'ROUGE-2': 0.03053435114503817, 'ROUGE-L': 0.12030075187969924, 'BLEU': 0.01434920480817625}"
341,"{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.27751196172248804, 'ROUGE-2': 0.05797101449275362, 'ROUGE-L': 0.1818181818181818, 'BLEU': 0.01378628539033495}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.32608695652173914, 'ROUGE-2': 0.06593406593406594, 'ROUGE-L': 0.21739130434782608, 'BLEU': 0.015182935249280027}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.35294117647058826, 'ROUGE-2': 0.052980132450331126, 'ROUGE-L': 0.20915032679738563, 'BLEU': 0.01935214681689036}"
342,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.25136612021857924, 'ROUGE-2': 0.04419889502762431, 'ROUGE-L': 0.17486338797814208, 'BLEU': 0.013105233130515107}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.2804878048780488, 'ROUGE-2': 0.024691358024691357, 'ROUGE-L': 0.1951219512195122, 'BLEU': 0.012938266000839267}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.2741935483870968, 'ROUGE-2': 0.01639344262295082, 'ROUGE-L': 0.1935483870967742, 'BLEU': 0.015602373703812357}"
343,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.16774193548387095, 'ROUGE-2': 0.05228758169934641, 'ROUGE-L': 0.12903225806451613, 'BLEU': 0.012119202657140086}","{'Descriptiveness': 5.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 5.0, 'ROUGE-1': 0.18055555555555555, 'ROUGE-2': 0.04225352112676056, 'ROUGE-L': 0.15277777777777776, 'BLEU': 0.012702105327665235}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.24, 'ROUGE-2': 0.0273972602739726, 'ROUGE-L': 0.21333333333333337, 'BLEU': 0.011197122907221342}"
344,"{'Descriptiveness': 2.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.2916666666666667, 'ROUGE-2': 0.09473684210526315, 'ROUGE-L': 0.15624999999999997, 'BLEU': 0.03836705582891485}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.3243243243243243, 'ROUGE-2': 0.12021857923497266, 'ROUGE-L': 0.21621621621621626, 'BLEU': 0.037277239996723006}","{'Descriptiveness': 2.0, 'Coherence': 1.0, 'Completeness': 2.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 2.6, 'ROUGE-1': 0.2658227848101266, 'ROUGE-2': 0.06410256410256411, 'ROUGE-L': 0.17721518987341772, 'BLEU': 0.01844954208136495}"
345,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.22099447513812154, 'ROUGE-2': 0.0335195530726257, 'ROUGE-L': 0.12154696132596685, 'BLEU': 0.013726728032408196}","{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 3.0, 'Overall_Average': 3.4, 'ROUGE-1': 0.22485207100591714, 'ROUGE-2': 0.011976047904191616, 'ROUGE-L': 0.14201183431952663, 'BLEU': 0.009607343362006105}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.208955223880597, 'ROUGE-2': 0.0303030303030303, 'ROUGE-L': 0.16417910447761194, 'BLEU': 0.014540202483356057}"
346,"{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.1839080459770115, 'ROUGE-2': 0.03488372093023256, 'ROUGE-L': 0.10344827586206896, 'BLEU': 0.011758821720109771}","{'Descriptiveness': 4.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.26086956521739124, 'ROUGE-2': 0.03773584905660377, 'ROUGE-L': 0.12422360248447205, 'BLEU': 0.013085361167139962}","{'Descriptiveness': 3.0, 'Coherence': 3.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.6, 'ROUGE-1': 0.15714285714285717, 'ROUGE-2': 0.014492753623188408, 'ROUGE-L': 0.1142857142857143, 'BLEU': 0.01160858095853304}"
347,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.372093023255814, 'ROUGE-2': 0.11267605633802816, 'ROUGE-L': 0.21395348837209302, 'BLEU': 0.03724562036696159}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.33, 'ROUGE-2': 0.08080808080808081, 'ROUGE-L': 0.2, 'BLEU': 0.026109465058414102}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.4, 'ROUGE-1': 0.28735632183908044, 'ROUGE-2': 0.0813953488372093, 'ROUGE-L': 0.19540229885057472, 'BLEU': 0.03172241943760864}"
348,"{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 4.0, 'Overall_Average': 4.6, 'ROUGE-1': 0.22580645161290322, 'ROUGE-2': 0.03260869565217391, 'ROUGE-L': 0.16129032258064516, 'BLEU': 0.009723357775103246}","{'Descriptiveness': 4.0, 'Coherence': 5.0, 'Completeness': 5.0, 'Fluency': 5.0, 'Conciseness': 5.0, 'Overall_Average': 4.8, 'ROUGE-1': 0.22988505747126442, 'ROUGE-2': 0.023255813953488372, 'ROUGE-L': 0.14942528735632182, 'BLEU': 0.01012369751827479}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.12903225806451613, 'ROUGE-2': 0.013071895424836602, 'ROUGE-L': 0.1161290322580645, 'BLEU': 0.010493309167233815}"
349,"{'Descriptiveness': 3.0, 'Coherence': 4.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 4.0, 'Overall_Average': 3.8, 'ROUGE-1': 0.25668449197860965, 'ROUGE-2': 0.10810810810810811, 'ROUGE-L': 0.1711229946524064, 'BLEU': 0.030954163493938872}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 3.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.0, 'ROUGE-1': 0.23312883435582823, 'ROUGE-2': 0.04968944099378882, 'ROUGE-L': 0.17177914110429449, 'BLEU': 0.029993627073454546}","{'Descriptiveness': 3.0, 'Coherence': 5.0, 'Completeness': 4.0, 'Fluency': 4.0, 'Conciseness': 5.0, 'Overall_Average': 4.2, 'ROUGE-1': 0.25599999999999995, 'ROUGE-2': 0.016260162601626018, 'ROUGE-L': 0.176, 'BLEU': 0.01395652252315677}"
